"","Facility_Type","Facility_Number","Facility_Name","Licensee","Facility_Administrator","Facility_Address","Facility_City","Facility_State","Facility_Zip","County_Name","Regional_Office","Facility_Capacity","Facility_Status","License_First_Date","lon.x","lat.x"
"3458","RESIDENTIAL CARE ELDERLY",347003304,"HOMEVILLE CARE","VIERU, GABRIELA, VALENTIN","VIERU, GABRIELA","6536 NORDIC COURT, SACRAMENTO","CITRUS HEIGHTS","CA",95610,"SACRAMENTO",27,6,"LICENSED","9/13/2006",-121.2838934,38.6854496
"3459","RESIDENTIAL CARE ELDERLY",405802300,"HOPE ASSISTED LIVING","JANELYN CASTANIAGA","CASTANIAGA, JANELYN","1023 SLEEPY HOLLOW, SAN LUIS OBISPO","PASO ROBLES","CA",93446,"SAN LUIS OBISPO",29,6,"LICENSED","1/2/2019",-120.661197,35.6006418
"3460","RESIDENTIAL CARE ELDERLY",198603169,"HOPE HOME CARE FOR ELDERLY","KIM, JUNG HYUN","KIM, JUNG HYUN","23916 HIGHLAND VALLEY RD, LOS ANGELES","DIAMOND BAR","CA",91765,"LOS ANGELES",28,6,"LICENSED","11/7/2019",-117.8004139,34.0357893
"3461","RESIDENTIAL CARE ELDERLY",197609004,"HOPEFUL LIVING INC","HOPEFUL LIVING INC","SIMITYAN, ARMENUI","20930 GAULT ST, LOS ANGELES","CANOGA PARK","CA",91303,"LOS ANGELES",31,6,"LICENSED","10/19/2016",-118.5896201,34.199034
"3462","RESIDENTIAL CARE ELDERLY",415600927,"HOPKINS MANOR PACIFIC CORPORATION","WYCKOFF, TRAVIS","WYCKOFF, TRAVIS","1235 HOPKINS AVENUE, SAN MATEO","REDWOOD CITY","CA",94062,"SAN MATEO",14,88,"LICENSED","5/28/2015",-122.2399079,37.4869207
"3463","RESIDENTIAL CARE ELDERLY",197609657,"HORACE ASSISTED LIVING","GST HOLDINGS, INC.","TERZYAN, SEROB","17355 HORACE ST, LOS ANGELES","GRANADA HILLS","CA",91344,"LOS ANGELES",31,6,"LICENSED","11/20/2018",-118.5129218,34.2699263
"3464","RESIDENTIAL CARE ELDERLY",197609766,"HORIZON ASSISTED LIVING FACILITY","HORIZON ASSISTED LIVING FACILITY, INC.","AGHABEKYAN, GAYANE","9708 VALJEAN AVE, LOS ANGELES","NORTH HILLS","CA",91343,"LOS ANGELES",31,6,"LICENSED","3/13/2019",-118.4868753,34.2468776
"3465","RESIDENTIAL CARE ELDERLY",306003959,"HORIZON CHATEAU ELDERLY CARE HOME","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, FLOR MARINA","25522 MAXIMUS STREET, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","6/19/2008",-117.6848945,33.6023725
"3466","RESIDENTIAL CARE ELDERLY",306003900,"HORIZON DOS ELDERLY CARE HOME","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, FLOR MARINA","24572 ARTEMIA AVE., ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","6/19/2008",-117.683071,33.6052463
"3467","RESIDENTIAL CARE ELDERLY",306003899,"HORIZON ELDERLY CARE HOME","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, FLOR MARINA","24632 ARTEMIA AVENUE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","6/19/2008",-117.6833826,33.6042721
"3468","RESIDENTIAL CARE ELDERLY",455002744,"HORIZON ET AL, LLC","HORIZON ET AL, LLC","LAWSON, STEPHEN","1023 GREENBRIAR CT, SHASTA","REDDING","CA",96003,"SHASTA",25,6,"PENDING",NA,-122.3523097,40.6033222
"3469","RESIDENTIAL CARE ELDERLY",306004186,"HORIZON LEGACY ELDERLY CARE HOME","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, JOHN","25351 DIANA CIRCLE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","4/13/2010",-117.6878447,33.6081458
"3470","RESIDENTIAL CARE ELDERLY",306004397,"HORIZON PRIMAVERA SENIOR LIVING","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, JOHN","25341 DIANA CIRCLE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","2/28/2012",-117.688113,33.6082206
"3471","RESIDENTIAL CARE ELDERLY",306003901,"HORIZON VILLA ELDERLY CARE HOME","HORIZON DIVERSIFIED GROUP, INC.","PEDROZA, FLOR MARINA","25352 DIANA CIRCLE, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","6/19/2008",-117.6880715,33.607669
"3472","RESIDENTIAL CARE ELDERLY",507005641,"HOSPITALITY HOUSE","D & M INC. & NORTHSTAR SENIOR LIVING, INC.","ROBERT C. GOULD","5400 KIERNAN ST, STANISLAUS","SALIDA","CA",95368,"STANISLAUS",23,80,"PENDING",NA,-121.0941456,37.7102327
"3473","RESIDENTIAL CARE ELDERLY",317005121,"HOUR HOME SENIOR CARE, INC.","HOUR HOME SENIOR CARE, INC.","FRANK GIARRITTA","23573 TREE FARM ROAD, PLACER","COLFAX","CA",95713,"PLACER",27,3,"LICENSED","1/14/2013",-120.9468919,39.0838141
"3474","RESIDENTIAL CARE ELDERLY",306004515,"HOUSE AT VINEWOOD","FAMILY VILLA HOME CARE, INC.","LINDA P. BOLIVAR","17382 VINEWOOD AVENUE, ORANGE","TUSTIN","CA",92780,"ORANGE",22,6,"LICENSED","7/26/2013",-117.8290135,33.7488491
"3475","RESIDENTIAL CARE ELDERLY",198602863,"HOUSE OF GRACE 2","HOUSE OF GRACE LLC","AGUIRRE, MICHELLE","2815 MESA DRIVE, LOS ANGELES","WEST COVINA","CA",91791,"LOS ANGELES",28,6,"LICENSED","12/28/2017",-118.4063189,34.134095
"3476","RESIDENTIAL CARE ELDERLY",198602067,"HOUSE OF GRACE LLC","HOUSE OF GRACE LLC","MICHELLE AGUIRRE","618 RIDGEFIELD DRIVE, LOS ANGELES","CLAREMONT","CA",91711,"LOS ANGELES",28,6,"LICENSED","6/17/2015",-117.7393761,34.1182664
"3477","RESIDENTIAL CARE ELDERLY",306005553,"HOUSE OF HEARTS","HOUSE OF HEARTS CORPORATION","VO, TRISHA","6911 SAN JUAN CIR, ORANGE","BUENA PARK","CA",90620,"ORANGE",22,6,"LICENSED","5/15/2019",-118.0130965,33.8455798
"3478","RESIDENTIAL CARE ELDERLY",198602272,"HOUSE OF HOPE","REYNAGA, VIVIANA","REYNAGA, VIVIANA","14558 BROADWAY STREET, LOS ANGELES","WHITTIER","CA",90604,"LOS ANGELES",28,5,"LICENSED","12/16/2016",-118.0217422,33.9357135
"3479","RESIDENTIAL CARE ELDERLY",15601466,"HOUSE OF PSALMS ASSISTED LIVING FOR SENIORS","LANCASTER INVESTMENT COMPANY OF CALIFORNIA, LLC","LI, YONGYI","1525 7TH AVENUE, ALAMEDA","OAKLAND","CA",94606,"ALAMEDA",15,23,"LICENSED","10/8/2010",-122.2511295,37.7954592
"3480","RESIDENTIAL CARE ELDERLY",374603666,"HOUSEHOLD OF FAITH","GONZALES, JOSE RAFAEL II B.","JOSE RAFAEL GONZALES","1081 OLEANDER AVE, SAN DIEGO","CHULA VISTA","CA",91911,"SAN DIEGO",8,6,"LICENSED","9/28/2015",-117.0370433,32.6235367
"3481","RESIDENTIAL CARE ELDERLY",336425566,"HOVLEY CARE LLC","HOVLEY CARE LLC","SVETLANA CALAMARO","40827 HOVLEY COURT, RIVERSIDE","PALM DESERT","CA",92260,"RIVERSIDE",18,6,"LICENSED","6/18/2012",-116.390755,33.7515768
"3482","RESIDENTIAL CARE ELDERLY",336426426,"HOVLEY CARE SERVICES","HOVLEY CARE SERVICES, LLC","CALAMARO, SVETLANA","47-965 VIA NICE, RIVERSIDE","LA QUINTA","CA",92253,"RIVERSIDE",18,6,"LICENSED","9/10/2014",-116.2915932,33.7004125
"3483","RESIDENTIAL CARE ELDERLY",15601187,"HRS CARE HOME","DE LUNA, DIOSDADO","DE LUNA, DIOSDADO","1352 ASTER LANE, ALAMEDA","LIVERMORE","CA",94550,"ALAMEDA",15,6,"LICENSED","3/30/2005",-121.7423656,37.7100842
"3484","RESIDENTIAL CARE ELDERLY",415201160,"HUDSON MANOR","MANIAM, WENDY","WENDY MANIAM","278 HUDSON STREET, SAN MATEO","REDWOOD CITY","CA",94062,"SAN MATEO",14,6,"LICENSED","1/30/2004",-122.2408719,37.4808364
"3485","RESIDENTIAL CARE ELDERLY",107201595,"HULBERT AVENUE CHRISTIAN HOME","FERNANDEZ, NARCISA","FERNANDEZ, NARCISA","4473 N. HULBERT AVENUE, FRESNO","FRESNO","CA",93705,"FRESNO",24,6,"LICENSED","7/1/2003",-119.8345747,36.7987268
"3486","RESIDENTIAL CARE ELDERLY",197609031,"HUMBLE HAVEN RCFE LLC","HUMBLE HAVEN RCFE LLC","DE LAS ALAS, NICOLE","28143 SHELTER COVE DRIVE, LOS ANGELES","SANTA CLARITA","CA",91350,"LOS ANGELES",31,6,"LICENSED","8/16/2016",-118.4999096,34.45389
"3487","RESIDENTIAL CARE ELDERLY",126803649,"HUMBOLDT HOUSE LODGE LLC","HUMBOLDT HOUSE LODGE LLC","POWELL, SUSAN MARIE","4041 F STREET, HUMBOLDT","EUREKA","CA",95503,"HUMBOLDT",21,30,"LICENSED","8/26/2016",-124.1631816,40.7687617
"3488","RESIDENTIAL CARE ELDERLY",374603381,"HUMMINGBIRD HILL","DIGNIFIED LIFE, LLC","CHRIS B. CONKLIN","1027 CALLE DE LIMAR, SAN DIEGO","FALLBROOK","CA",92028,"SAN DIEGO",8,5,"LICENSED","8/20/2013",-117.2368613,33.3569299
"3489","RESIDENTIAL CARE ELDERLY",502700094,"HUMMINGBIRD MANOR","MPA ENTERPRISES, LLC","AZIZ, MARIAM","3205 HUMMINGBIRD LN, STANISLAUS","MODESTO","CA",95356,"STANISLAUS",27,6,"LICENSED","3/15/2017",-121.0550765,37.6945303
"3490","RESIDENTIAL CARE ELDERLY",300606861,"HUNTINGTON BEACH GUEST HOME","HUNTINGTON BEACH GUEST HOME 1 AND 2, LLC","L. MANGURAY, N.& W. URETA","8392 CRANE CIRCLE, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","8/22/1988",-117.9811632,33.6616977
"3491","RESIDENTIAL CARE ELDERLY",300606862,"HUNTINGTON BEACH GUEST HOME II","HUNTINGTON BEACH GUEST HOME 1 AND 2, LLC","L. MANGURAY, N.& W.URETA","8382 CRANE CIRCLE, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","8/22/1988",-117.981392,33.6617624
"3492","RESIDENTIAL CARE ELDERLY",306005641,"HUNTINGTON BEACH HOME CARE","THIRACARE INC.","EBREO, MYRNA","8271 KINER DR, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","6/19/2019",-117.9839542,33.6981994
"3493","RESIDENTIAL CARE ELDERLY",374604095,"HUNTINGTON CHATEAU","HUNTINGTON MANOR INC","DERAFERA, LYNDON M.","14934 HUNTINGTON GATE DR, SAN DIEGO","POWAY","CA",92064,"SAN DIEGO",8,6,"LICENSED","10/11/2018",-117.0315259,32.983097
"3494","RESIDENTIAL CARE ELDERLY",306002648,"HUNTINGTON ELDER-CARE I","HUNTINGTON ELDERCARE INC.","CARMEN G. ACHIM","20141 BUSHARD STREET, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","4/28/2005",-117.9629658,33.6700421
"3495","RESIDENTIAL CARE ELDERLY",306002853,"HUNTINGTON ELDER-CARE II","HUNTINGTON ELDERCARE INC.","CARMEN G. ACHIM","9452 NAUTILUS DRIVE, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","4/28/2005",-117.9629294,33.6696071
"3496","RESIDENTIAL CARE ELDERLY",306003798,"HUNTINGTON ELDERCARE IV","HUNTINGTON ELDERCARE INC.","NICOLAE ACHIM","9442 NAUTILUS DRIVE, ORANGE","HUNTINGTON BEACH","CA",92646,"ORANGE",22,6,"LICENSED","12/17/2007",-117.9631811,33.6696059
"3497","RESIDENTIAL CARE ELDERLY",374601434,"HUNTINGTON HOUSE","HUNTINGTON MANOR, INC.","PHILIP BUTZEN","14805 BUDWIN LANE, SAN DIEGO","POWAY","CA",92064,"SAN DIEGO",8,6,"LICENSED","9/4/2003",-117.0316408,32.9826831
"3498","RESIDENTIAL CARE ELDERLY",374601353,"HUNTINGTON MANOR","HUNTINGTON MANOR, INC","DERAFERA, TESS","14755 BUDWIN LANE, SAN DIEGO","POWAY","CA",92064,"SAN DIEGO",8,21,"LICENSED","10/31/2006",-117.031204,32.9822347
"3499","RESIDENTIAL CARE ELDERLY",191600341,"HUNTINGTON RETIREMENT HOTEL","ADF INVESTMENTS","HEATHER ARGUETA","20920 EARL STREET, LOS ANGELES","TORRANCE","CA",90503,"LOS ANGELES",11,155,"LICENSED","4/16/1988",-118.2577414,34.0961625
"3500","RESIDENTIAL CARE ELDERLY",197607534,"H&M CARE HOME CORP","H&M CARE HOME CORP.","MERLY D. DEE","744 VANDAL WAY, LOS ANGELES","PALMDALE","CA",93551,"LOS ANGELES",31,6,"LICENSED","7/31/2008",-118.1443145,34.5809713
"3501","RESIDENTIAL CARE ELDERLY",361880834,"I AM SENIOR HOME 1","I AM HOME HEALTHCARE SERVICES, LLC","METU ALOZIE, CHIOMA V","13560 COBALT ROAD, SAN BERNARDINO","VICTORVILLE","CA",92392,"SAN BERNARDINO",18,6,"LICENSED","11/7/2019",-117.3733301,34.496919
"3502","RESIDENTIAL CARE ELDERLY",342700264,"I LOVE YOU DAD","EMILIA ARDELEAN","ARDELEAN, EMILIA","6613 TRILBY COURT, SACRAMENTO","CITRUS HEIGHTS","CA",95610,"SACRAMENTO",27,6,"LICENSED","1/23/2018",-121.2854132,38.6864432
"3503","RESIDENTIAL CARE ELDERLY",415600934,"ICARE","MIRANDA-SUNGA, SHERYLL APHRILLE V.","MIRANDA-SUNGA, SHERYLL APH","714 SOUTHWOOD DRIVE, SAN MATEO","SOUTH SAN FRANCISCO","CA",94080,"SAN MATEO",14,6,"LICENSED","6/20/2016",-122.434183,37.6511222
"3504","RESIDENTIAL CARE ELDERLY",157208786,"ICARE LIVING ASSISTANCE","ICARE-USA LLC","BACULI, WALTHER","1131 SOUTH H STREET, KERN","BAKERSFIELD","CA",93304,"KERN",24,6,"LICENSED","8/21/2017",-119.0214656,35.3432692
"3505","RESIDENTIAL CARE ELDERLY",385600388,"IDA'S REST HOME, LLC","IDA'S REST HOME,LLC","YEE, MARGARET J.","612 39TH AVENUE, SAN FRANCISCO","SAN FRANCISCO","CA",94121,"SAN FRANCISCO",14,11,"LICENSED","7/26/2012",-122.4993259,37.7771697
"3506","RESIDENTIAL CARE ELDERLY",496801575,"IDAHO CARE HOME","RAMOS, CAROLINE & MICHAEL","RAMOS, CAROLINE","3439 IDAHO DRIVE, SONOMA","SANTA ROSA","CA",95405,"SONOMA",21,6,"LICENSED","11/18/2004",-122.6721349,38.4454693
"3507","RESIDENTIAL CARE ELDERLY",107206776,"IDEAL CARE CENTERS","IDEAL CARE CENTERS, INC.","IDONI, GREGORY A","3618 W DAYTON AVE, FRESNO","FRESNO","CA",93722,"FRESNO",24,6,"LICENSED","2/2/2017",-119.8581851,36.7830098
"3508","RESIDENTIAL CARE ELDERLY",198601988,"IMAGO DEI HOME","IMAGO DEI HOME, INC.","OLIVEROS CANDELA","336 W. 2ND STREET, LOS ANGELES","SAN DIMAS","CA",91773,"LOS ANGELES",28,6,"LICENSED","1/14/2016",-118.2471964,34.052525
"3509","RESIDENTIAL CARE ELDERLY",347005680,"IMMACULATE CARE HOME","MUIRURI, MARYIMMACULATE","MUIRURI, MARYIMMACULATE","8892 MONTEREY OAKS DRIVE, SACRAMENTO","ELK GROVE","CA",95758,"SACRAMENTO",27,6,"LICENSED","4/29/2016",-121.4217284,38.434302
"3510","RESIDENTIAL CARE ELDERLY",197609113,"IMMACULATE HEART OF DEVONSHIRE","PASCASIO, JOEY","PASCASIO, JOEY","20128 DEVONSHIRE ST, LOS ANGELES","CHATSWORTH","CA",91311,"LOS ANGELES",31,6,"LICENSED","7/31/2017",-118.5721838,34.2569413
"3511","RESIDENTIAL CARE ELDERLY",75601476,"IMMACULATE HEART RESIDENTIAL CARE","A & H RESIDENTIAL CARE, INC.","HAROLD C. VERDUN","2030 TIOGA PASS WAY, CONTRA COSTA","ANTIOCH","CA",94531,"CONTRA COSTA",15,6,"LICENSED","4/10/2009",-121.7881469,37.9604083
"3512","RESIDENTIAL CARE ELDERLY",79200291,"IMMACULATE HOME AT WALNUT","MKC HEALTH, LLC","CABATINGAN, GEORGINA G.","435 WALNUT AVENUE, CONTRA COSTA","WALNUT CREEK","CA",94598,"CONTRA COSTA",15,6,"LICENSED","4/19/2013",-122.0284056,37.9169986
"3513","RESIDENTIAL CARE ELDERLY",75601544,"IMMACULATE HOME AT WITHERS","MKC HEALTH, LLC","CABATINGAN, GEORGINA G.","3151 WITHERS AVENUE, CONTRA COSTA","LAFAYETTE","CA",94549,"CONTRA COSTA",15,6,"LICENSED","8/12/2011",-122.0945515,37.9318052
"3514","RESIDENTIAL CARE ELDERLY",197607854,"IMPERIAL CARE","IMPERIAL CARE, INC.","IRENE B. IMPERIAL","18423 NORAN AVENUE, LOS ANGELES","CERRITOS","CA",90703,"LOS ANGELES",28,6,"LICENSED","3/1/2010",-118.0522504,33.864208
"3515","RESIDENTIAL CARE ELDERLY",312700481,"IMPERIAL HOME ELDER CARE, LLC","IMPERIAL HOME ELDER CARE, LLC","ARAGON, LEILANI","6040 BIG BEND DR, PLACER","ROSEVILLE","CA",95678,"PLACER",27,6,"LICENSED","12/21/2018",NA,NA
"3516","RESIDENTIAL CARE ELDERLY",197608866,"IMPERIUM SENIOR LIVING LLC","IMPERIUM SENIOR LIVING, LLC.","AYVAZYAN, SARGIS","5236 OTIS AVENUE, LOS ANGELES","TARZANA","CA",91356,"LOS ANGELES",31,6,"LICENSED","11/12/2015",-118.5352473,34.1668179
"3517","RESIDENTIAL CARE ELDERLY",197609877,"IN HOME CARE CENTER","IN HOME CARE CENTER INC","DOVLATYAN, KRISTINE","9023 GAVIOTA AVE, LOS ANGELES","NORTH HILLS","CA",91343,"LOS ANGELES",31,6,"LICENSED","10/7/2019",-118.4829976,34.2342943
"3518","RESIDENTIAL CARE ELDERLY",197608374,"IN HONOR OF OUR PARENTS, INC.","IN HONOR OF OUR PARENTS, INC.","ANGELA LOVE","1317 W. 40TH PLACE, LOS ANGELES","LOS ANGELES","CA",90037,"LOS ANGELES",28,6,"LICENSED","7/25/2012",-118.298695,34.010174
"3519","RESIDENTIAL CARE ELDERLY",347002482,"IN LOVING HANDS CARE HOME","SFERDIAN, STEVE","SFERDIAN, STEVE","7709 CHIPMUNK WAY, SACRAMENTO","CITRUS HEIGHTS","CA",95610,"SACRAMENTO",27,6,"LICENSED","2/3/2004",-121.2652744,38.7060193
"3520","RESIDENTIAL CARE ELDERLY",347004196,"IN LOVING HANDS CARE HOME II","FLORICA & STEVE SFERDIAN","FLORICA SFERDIAN","7710 CHIPMUNK WAY, SACRAMENTO","CITRUS HEIGHTS","CA",95610,"SACRAMENTO",27,6,"LICENSED","1/12/2009",-121.2642908,38.7062366
"3521","RESIDENTIAL CARE ELDERLY",15601291,"INDEPENDENCE HOME CARE","PADILLA, STEPHANIE","PADILLA, STEPHANIE","2318 TANAGER DRIVE, ALAMEDA","PLEASANTON","CA",94566,"ALAMEDA",15,6,"LICENSED","4/19/2007",-121.8779189,37.6820334
"3522","RESIDENTIAL CARE ELDERLY",306001050,"INDEPENDENT CARE SERVICE-NO.2","LARKIN, DAISY S.","DAISY S. LARKIN","18092 17TH ST, ORANGE","TUSTIN","CA",92780,"ORANGE",22,6,"LICENSED","10/4/1999",-117.8172445,33.7597287
"3523","RESIDENTIAL CARE ELDERLY",197609325,"INDEPENDENT ENTERPRISE HEALTH CARE INC","INDEPENDENT ENTERPRISE HEALTH CARE INC","DURANDO, JAMES","36722 ROSE ST, LOS ANGELES","PALMDALE","CA",93552,"LOS ANGELES",31,6,"LICENSED","5/3/2018",-118.2370949,34.0471677
"3524","RESIDENTIAL CARE ELDERLY",198602210,"INDIAN PEAK MANOR","TORRE, RICARDO DELA","TORRE, RICARDO DELA","27102 INDIAN PEAK ROAD, LOS ANGELES","RANCHO PALOS VERDES","CA",90274,"LOS ANGELES",11,6,"LICENSED","7/24/2017",-118.3771707,33.7787802
"3525","RESIDENTIAL CARE ELDERLY",197608313,"INDIAN SUMMER PLACE","INDIAN SUMMER PLACE, INC.","SAMIEPER DUQUE","1146 INDIAN SUMMER AVENUE, LOS ANGELES","LA PUENTE","CA",91744,"LOS ANGELES",28,6,"LICENSED","10/5/2012",-117.930644,34.0395436
"3526","RESIDENTIAL CARE ELDERLY",347000702,"INDOCARE HOUSE 1","INDOCARE, LLC","LOMENDEHE, PAUL","8278 NEWFIELD CIRCLE, SACRAMENTO","SACRAMENTO","CA",95828,"SACRAMENTO",27,6,"LICENSED","10/3/1996",-121.4005316,38.4767613
"3527","RESIDENTIAL CARE ELDERLY",342700585,"INDOCARE HOUSE 2","INDOCARE LLC","LOMENDEHE, PAUL","8604 BANFF VISTA DR, SACRAMENTO","ELK GROVE","CA",95624,"SACRAMENTO",27,6,"LICENSED","12/30/2019",-121.387157,38.412767
"3528","RESIDENTIAL CARE ELDERLY",306005723,"INFINITE LOVE RESIDENCE 1","INFINITE LOVE RESIDENCE INC","ADOLFO, GIANNINA MARIE","4451 SOUTHERN POINTE LANE, ORANGE","YORBA LINDA","CA",92886,"ORANGE",22,6,"PENDING",NA,-117.8111307,33.8970781
"3529","RESIDENTIAL CARE ELDERLY",306005724,"INFINITE LOVE RESIDENCE 2","INFINITE LOVE RESIDENCE 2","ADOLFO, GIANNINA MARIE","20098 LIVORNO LANE, ORANGE","YORBA LINDA","CA",92886,"ORANGE",22,6,"PENDING",NA,-117.784017,33.8992732
"3530","RESIDENTIAL CARE ELDERLY",197608984,"INFINITY ELDER CARE INC","INFINITY ELDER CARE INC","DIVINIA C. CRUZ","9253 BALCOM AVE, LOS ANGELES","NORTHRIDGE","CA",91325,"LOS ANGELES",31,6,"LICENSED","7/26/2016",-118.5219299,34.2389597
"3531","RESIDENTIAL CARE ELDERLY",306004058,"INFINITY HOME CARE","LUCACIU, DINA","DINA LUCACIU","26051 CAMINO ADELANTO, ORANGE","MISSION VIEJO","CA",92691,"ORANGE",22,6,"LICENSED","5/27/2009",-117.6758204,33.6157025
"3532","RESIDENTIAL CARE ELDERLY",405801600,"INGLESIDE ASSISTED LIVING INC.","INGLESIDE ASSISTED LIVING","WILLIAM VAUGHN","10630 WEST FRONT ROAD, SAN LUIS OBISPO","ATASCADERO","CA",93422,"SAN LUIS OBISPO",29,16,"LICENSED","11/12/2008",-120.6449313,35.4564616
"3533","RESIDENTIAL CARE ELDERLY",405801911,"INGLESIDE BY THE LAKE","SHIRLEY M. BARRATT","SHIRLEY BARRATT","9375 MOUNTAIN VIEW DRIVE, SAN LUIS OBISPO","ATASCADERO","CA",93422,"SAN LUIS OBISPO",29,6,"LICENSED","2/10/2014",-120.662747,35.4642586
"3534","RESIDENTIAL CARE ELDERLY",366402471,"INGLESIDE LODGE","OUR LADY OF THE DESERT, INC.","NEWELL, WILLIAM H.","55747 MT. VIEW TRAIL, SAN BERNARDINO","YUCCA VALLEY","CA",92284,"SAN BERNARDINO",18,15,"LICENSED","12/16/1998",-116.4480115,34.1083995
"3535","RESIDENTIAL CARE ELDERLY",405801954,"INGLESIDE PARK ASSISTED LIVING LLC","INGLESIDE PARK ASSISTED LIVING, LLC.","WILLIAM RANDALL VAUGHN","9220 MOUNTAIN VIEW DRIVE, SAN LUIS OBISPO","ATASCADERO","CA",93422,"SAN LUIS OBISPO",29,11,"LICENSED","10/14/2014",-120.6713161,35.2841287
"3536","RESIDENTIAL CARE ELDERLY",496803881,"INGRID MILLS","MILLS, INGRID F. MILLS, GREGORY H.","MILLS, INGRID","217 HENDLEY STREET, SONOMA","SANTA ROSA","CA",95404,"SONOMA",21,3,"PENDING",NA,-122.7081886,38.4362636
"3537","RESIDENTIAL CARE ELDERLY",197609623,"INN AT THE PARK VENTURA","VENTURA PARK MANAGEMENT LLC","JAQUELINE BELTRAN","21200 VENTURA BLVD, LOS ANGELES","WOODLAND HILLS","CA",91364,"LOS ANGELES",31,200,"LICENSED","6/6/2018",-118.5949525,34.167022
"3538","RESIDENTIAL CARE ELDERLY",45002620,"INN AT THE TERRACES, THE","INN OPERATIONS, LP, THE; WESTMONT LIVING, INC.","FREUDENDAHL, TRACY","2950 SIERRA SUNRISE TERRACE, BUTTE","CHICO","CA",95928,"BUTTE",25,99,"LICENSED","11/22/2017",-121.7860491,39.7462252
"3539","RESIDENTIAL CARE ELDERLY",71441237,"INN OF WALNUT CREEK","NESBIT, DEIRDRE","NESBIT, DEIRDRE","208 SAN ANTONIO WAY, CONTRA COSTA","WALNUT CREEK","CA",94598,"CONTRA COSTA",15,6,"LICENSED","3/1/1995",-122.037553,37.9169433
"3540","RESIDENTIAL CARE ELDERLY",336402005,"INSPIRATIONS HOME CARE","GARCIA, ROMULO L JR & GARCIA, NOELIA","GARCIA, NOELIA","2755 THACKER DR, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","11/13/1997",-117.5482776,33.8412276
"3541","RESIDENTIAL CARE ELDERLY",336408220,"INSPIRATIONS HOME CARE II","GARCIA, NOELIA","GARCIA, NOELIA","2800 COTTAGE DR, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","5/1/2003",-117.5412149,33.8372513
"3542","RESIDENTIAL CARE ELDERLY",336409060,"INSPIRATIONS HOME CARE III","GARCIA, NOELIA","GARCIA, NOELIA","2685 COTTAGE DR, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","8/17/2004",-117.5400912,33.8378647
"3543","RESIDENTIAL CARE ELDERLY",336424203,"INSPIRATIONS HOME CARE IV","INSPIRATIONS HOME CARE IV LLC","GARCIA, ROMULO","1540 HEARTLAND WAY, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","10/16/2009",-117.5409806,33.835579
"3544","RESIDENTIAL CARE ELDERLY",336412126,"INSPIRATIONS HOME CARE V","GARCIA, NOELIA","GARCIA, NOELIA","2865 COTTAGE DR, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","5/22/2006",-117.5410314,33.8364092
"3545","RESIDENTIAL CARE ELDERLY",336425776,"INSPIRATIONS HOME CARE VI","INSPIRATIONS HOME CARE IV LLC","GARCIA, ROMULO","1117 CARTER LN, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","5/21/2013",-117.5502496,33.8430881
"3546","RESIDENTIAL CARE ELDERLY",336427426,"INSPIRATIONS HOME CARE VII","INSPIRATIONS HOME CARE IV LLC","GARCIA, DOMINIC","1507 CHESTNUT CIR, RIVERSIDE","CORONA","CA",92881,"RIVERSIDE",18,6,"LICENSED","11/21/2016",-117.5405269,33.8372158
"3547","RESIDENTIAL CARE ELDERLY",198603012,"INSPIRED ELDERLY CARE LIVING","INSPIRED ELDERLY CARE LIVING","GALLEGOS, LAURIE","1438 E PORTNER STREET, LOS ANGELES","WEST COVINA","CA",91791,"LOS ANGELES",28,6,"LICENSED","1/9/2019",-117.9150369,34.0560946
